measure,date,dateTime,value,completeness,quality
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-19,2019-05-19T09:00:00,5.897,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-20,2019-05-20T09:00:00,5.833,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-21,2019-05-21T09:00:00,5.677,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-22,2019-05-22T09:00:00,5.573,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-23,2019-05-23T09:00:00,5.535,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-24,2019-05-24T09:00:00,5.475,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-25,2019-05-25T09:00:00,5.443,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-26,2019-05-26T09:00:00,5.426,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-27,2019-05-27T09:00:00,5.44,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-28,2019-05-28T09:00:00,5.339,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-29,2019-05-29T09:00:00,5.377,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-30,2019-05-30T09:00:00,5.393,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-05-31,2019-05-31T09:00:00,5.274,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-01,2019-06-01T09:00:00,5.243,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-02,2019-06-02T09:00:00,5.127,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-03,2019-06-03T09:00:00,5.123,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-04,2019-06-04T09:00:00,5.202,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-05,2019-06-05T09:00:00,5.205,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-06,2019-06-06T09:00:00,4.933,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-07,2019-06-07T09:00:00,5.448,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-08,2019-06-08T09:00:00,5.683,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-09,2019-06-09T09:00:00,5.374,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-10,2019-06-10T09:00:00,5.841,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-11,2019-06-11T09:00:00,7.071,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-12,2019-06-12T09:00:00,6.416,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-13,2019-06-13T09:00:00,6.193,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-14,2019-06-14T09:00:00,6.06,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-15,2019-06-15T09:00:00,5.808,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-16,2019-06-16T09:00:00,5.752,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-17,2019-06-17T09:00:00,5.571,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-18,2019-06-18T09:00:00,5.691,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-19,2019-06-19T09:00:00,5.64,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-20,2019-06-20T09:00:00,5.622,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-21,2019-06-21T09:00:00,5.791,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-22,2019-06-22T09:00:00,5.526,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-23,2019-06-23T09:00:00,5.219,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-24,2019-06-24T09:00:00,4.616,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-25,2019-06-25T09:00:00,4.215,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-26,2019-06-26T09:00:00,4.004,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-27,2019-06-27T09:00:00,3.832,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-28,2019-06-28T09:00:00,3.572,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-29,2019-06-29T09:00:00,3.67,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-06-30,2019-06-30T09:00:00,3.644,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-01,2019-07-01T09:00:00,4.156,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-02,2019-07-02T09:00:00,4.326,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-03,2019-07-03T09:00:00,4.878,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-04,2019-07-04T09:00:00,4.04,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-05,2019-07-05T09:00:00,3.998,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-06,2019-07-06T09:00:00,4.072,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-07,2019-07-07T09:00:00,3.905,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-08,2019-07-08T09:00:00,4.003,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-09,2019-07-09T09:00:00,3.989,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-10,2019-07-10T09:00:00,3.929,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-11,2019-07-11T09:00:00,3.97,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-12,2019-07-12T09:00:00,4.016,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-29,2019-07-29T09:00:00,3.416,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-30,2019-07-30T09:00:00,3.804,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-07-31,2019-07-31T09:00:00,4.16,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-01,2019-08-01T09:00:00,3.796,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-02,2019-08-02T09:00:00,3.445,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-03,2019-08-03T09:00:00,3.414,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-04,2019-08-04T09:00:00,3.437,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-05,2019-08-05T09:00:00,3.445,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-06,2019-08-06T09:00:00,3.328,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-07,2019-08-07T09:00:00,3.299,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-08,2019-08-08T09:00:00,3.418,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-09,2019-08-09T09:00:00,3.576,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-10,2019-08-10T09:00:00,3.852,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-11,2019-08-11T09:00:00,3.709,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-12,2019-08-12T09:00:00,3.338,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-13,2019-08-13T09:00:00,3.249,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-14,2019-08-14T09:00:00,3.59,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-08-15,2019-08-15T09:00:00,4.002,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-07,2019-09-07T09:00:00,3.139,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-08,2019-09-08T09:00:00,3.15,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-09,2019-09-09T09:00:00,3.172,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-17,2019-09-17T09:00:00,3.104,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-18,2019-09-18T09:00:00,2.957,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-19,2019-09-19T09:00:00,2.937,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-20,2019-09-20T09:00:00,3.019,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-21,2019-09-21T09:00:00,3.028,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-23,2019-09-23T09:00:00,3.765,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-24,2019-09-24T09:00:00,6.218,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-25,2019-09-25T09:00:00,6.17,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-26,2019-09-26T09:00:00,5.884,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-27,2019-09-27T09:00:00,5.521,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-28,2019-09-28T09:00:00,4.84,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-09-29,2019-09-29T09:00:00,5.712,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-10-11,2019-10-11T09:00:00,5.8,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-10-26,2019-10-26T09:00:00,10.7,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-10-27,2019-10-27T09:00:00,9.12,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-10-28,2019-10-28T09:00:00,7.946,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-10-29,2019-10-29T09:00:00,7.727,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-10-30,2019-10-30T09:00:00,7.437,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-10-31,2019-10-31T09:00:00,7.528,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-11-01,2019-11-01T09:00:00,7.66,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-11-07,2019-11-07T09:00:00,14.197,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-11-19,2019-11-19T09:00:00,8.662,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-11-20,2019-11-20T09:00:00,8.656,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-11-21,2019-11-21T09:00:00,8.678,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-11-22,2019-11-22T09:00:00,9.619,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-11-23,2019-11-23T09:00:00,9.569,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-08,2019-12-08T09:00:00,9.475,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-16,2019-12-16T09:00:00,18.074,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-17,2019-12-17T09:00:00,14.708,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-18,2019-12-18T09:00:00,15.654,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-19,2019-12-19T09:00:00,30.384,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-20,2019-12-20T09:00:00,30.278,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-21,2019-12-21T09:00:00,29.096,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-22,2019-12-22T09:00:00,27.734,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-23,2019-12-23T09:00:00,19.046,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-26,2019-12-26T09:00:00,18.911,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-27,2019-12-27T09:00:00,20.294,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2019-12-28,2019-12-28T09:00:00,17.372,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-01-05,2020-01-05T09:00:00,14.19,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-01-16,2020-01-16T09:00:00,25.188,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-01-17,2020-01-17T09:00:00,31.254,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-02,2020-02-02T09:00:00,18.641,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-03,2020-02-03T09:00:00,17.133,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-04,2020-02-04T09:00:00,16.197,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-05,2020-02-05T09:00:00,15.664,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-06,2020-02-06T09:00:00,15.427,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-07,2020-02-07T09:00:00,15.241,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-08,2020-02-08T09:00:00,15.081,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-24,2020-02-24T09:00:00,21.033,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-25,2020-02-25T09:00:00,21.13,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-26,2020-02-26T09:00:00,20.651,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-27,2020-02-27T09:00:00,25.203,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-28,2020-02-28T09:00:00,25.661,Complete,Unchecked
{'@id': 'http://environment.data.gov.uk/hydrology/id/measures/f47d3873-02f3-42e2-a96f-770c47772d6b-flow-m-86400-m3s-qualified'},2020-02-29,2020-02-29T09:00:00,28.677,Complete,Unchecked
