date,rainfall_Marborough,rainfall_Andover,rainfall_Bath,rainfall_Ower,rainfall_Quidhampton,rainfall_Salisbury_rain,rainfall_Stockbridge,tasmax_Andover_temp,tasmin_Andover_temp,flow_BL,flow_Ower
1980/1/1,0.000328872,0.000362732,0.013192316,7.15E-05,0.000557925,0.000573718,0.000466116,0.444644666,-3.864214835,13.45,1.03
1980/1/2,0.847044026,0.251293471,1.160641593,0.355688944,1.052218495,0.680204901,0.591661241,3.26175267,-5.863471795,13.01,0.895
1980/1/3,12.02860708,11.89042594,5.864268729,10.26660735,11.26713805,10.03584808,12.33613589,10.48861382,-5.421298111,13.48,2.42
1980/1/4,0.916689523,0.191076835,1.177846735,0.473837942,0.281838326,0.544919028,0.303007615,8.694249905,2.706690275,16.15,2.73
1980/1/5,0.083209889,0.130131024,0.221254828,0.005975962,0.009431805,0.016987116,0.017746312,7.946225091,1.303072963,14.43,1.32
1980/1/6,0.000596459,0.000672185,0.000518095,0.000256628,0.004009243,0.001255219,0.001451584,7.564888651,2.511198149,13.63,1.08
1980/1/7,0.046286944,0.01175021,0.021502479,0.000719585,0.006654389,0.003558458,0.00274574,5.160326749,0.318272017,13.09,1.07
1980/1/8,0.000552572,0.000231462,4.04E-05,0.000262932,0.006643422,0.001362235,0.000619383,4.744313143,0.534624443,12.69,1.06
1980/1/9,0.000402046,0.000208688,0.008915196,0.001595391,0.000171474,0.020659636,0.002610058,3.059771618,-1.519969682,12.52,0.816
1980/1/10,2.01E-05,0.000304047,3.99E-06,0.000386685,0.001509203,1.55E-06,0.000927706,2.785861111,-0.444379863,12.31,0.548
1980/1/11,0,0,0.000318471,0,0,0,0,1.523021865,-3.438467614,11.98,0.511
1980/1/12,0,3.20E-06,2.03E-05,0,5.85E-05,0,0,1.220989123,-3.933941192,11.88,0.478
1980/1/13,0,9.61E-06,2.48E-05,0,0.000175572,0,0,1.300968098,-4.567220386,11.8,0.465
1980/1/14,3.725179941,0.543759112,5.810777695,0.020996884,0.41565214,2.002715635,0.265135352,0.560500492,-5.128518487,11.71,0.465
1980/1/15,0.183377258,0.278665553,0.161378861,0.002528638,0.380568708,0.10436081,0.031953011,2.070929192,-4.357637104,11.24,0.459
1980/1/16,0.000169681,6.06E-05,0.000557484,3.33E-05,0.0003176,0.000528852,9.90E-05,3.550687816,-0.413354941,11.61,0.459
1980/1/17,0,0.000241148,5.16E-05,0.000678826,0.001296711,0.000429004,0.000916558,3.600766579,-1.699569343,11.58,0.481
1980/1/18,0.049929749,0.105370773,0.001390211,0.00707062,0.030438032,0.356815785,0.462087075,1.345173934,-1.729759878,11.49,0.547
1980/1/19,2.965296967,2.110548559,1.234499919,4.285270319,2.107272792,4.271757507,3.115506144,4.227846774,-1.99133167,11.41,0.671
1980/1/20,15.11863626,17.80165223,11.22725525,17.22705361,13.76965828,18.34938107,16.97373787,6.744420705,-0.262183295,11.53,1.12
1980/1/21,13.90712112,5.107435972,13.03944448,4.02205953,3.213919731,4.479707795,5.12564115,8.16133801,-0.256931847,15.86,5.22
1980/1/22,1.220534284,0.33603519,2.882045462,0.129616189,0.810752384,0.446489377,0.110309,7.614421161,2.553341269,15.32,2.28
1980/1/23,1.797592978,0.018083533,3.576808887,0.098489742,0.017604863,0.104748448,0.018255346,7.768396754,1.893188462,13.02,1.34
1980/1/24,0.000987378,0.000460952,0.002967808,0.000801462,0.13648784,0.003603987,0.001104634,7.335220924,-0.734151505,12.23,1.01
1980/1/25,0.004261702,0.011844734,0.045704688,0.001816306,0.008373096,0.024568612,0.00514769,5.752149238,-1.504398247,11.66,0.844
1980/1/26,0.000194871,1.42E-05,0.000793757,9.35E-05,2.46E-05,0.000732851,9.50E-05,2.647430305,-2.425276819,11.43,0.777
1980/1/27,0.062186176,0.00186278,0.120103737,0.001125221,0.100073209,0.004529069,0.008819223,3.444354853,-4.044511998,11.1,0.711
1980/1/28,0.025356618,0.000469934,0.014623185,0.000237528,0.001923863,0.002130576,0.000796015,6.17602407,-2.888705896,11.07,0.681
1980/1/29,1.255603825,0.783845549,1.324122926,0.596655287,0.90181364,0.804780867,0.631054768,8.866799307,0.777994471,11.04,0.681
1980/1/30,5.925957986,6.259039009,4.260565792,11.92512786,6.302791762,8.56818226,7.533505208,10.26326844,2.471322663,11.17,1.12
1980/1/31,0.608105454,7.334906915,1.212400167,5.661255427,7.823401025,10.47535594,8.045320462,8.438501579,5.451329488,13.33,3.84
1980/2/1,12.19249922,5.639178835,5.964863575,5.687369912,6.186878274,6.51713812,5.37526631,7.941375199,-1.587156464,13.13,1.84
1980/2/2,2.930054066,2.981651699,2.318414773,2.921511325,3.506216977,3.238028936,3.797947496,9.325672513,-0.766725742,13.03,2.94
1980/2/3,4.07782778,4.502467809,3.893050721,8.061938021,6.070725739,6.176835563,6.477227568,10.21207481,2.943052653,14.06,3.93
1980/2/4,17.84849917,14.18312478,19.52638868,13.07312172,14.00768032,14.9572424,15.0469059,9.689276795,3.654974327,15.63,5.37
1980/2/5,0.065317661,0.071350797,0.283431756,0.265753457,0.71915367,0.686608421,0.150233133,10.24133943,3.466574646,16.32,3.5
1980/2/6,6.846422643,4.474441539,5.229991999,7.198481326,6.187324317,7.349272639,6.176542259,8.086436557,4.615467898,14.37,3.64
1980/2/7,6.414285502,3.950324058,6.823904109,5.841045525,3.849075555,7.981208421,4.420097126,9.527117056,3.459425416,14.48,2.98
1980/2/8,1.784937288,1.216628717,3.243093613,0.933815379,0.881535738,1.929744239,0.518912356,10.39734952,4.080239955,14.48,3.44
1980/2/9,0.953997219,0.410815784,0.809215495,0.253179004,0.448190707,0.670505374,0.098077442,10.62313043,7.393765032,14,2.15
1980/2/10,0.036880554,0.016447655,0.207824986,0.000595573,0.079965172,0.011253508,0.001332644,10.45336009,3.326078556,13.32,1.54
1980/2/11,0.508366088,0.004420663,0.491950025,0.004300078,0.006973936,0.386655517,0.071550751,11.50919482,3.838062061,13.22,1.21
1980/2/12,0.000120525,0.000738552,0.00224674,0.00036271,0.000734428,0.001104624,0.001080142,9.889091372,4.021392565,13.01,1.02
1980/2/13,1.16E-05,0,0.000425216,0,0,0,0,8.30360551,4.379145148,13.02,0.914
1980/2/14,2.899656398,1.241680255,2.214101788,0.36087912,1.692580518,1.324640841,0.353991089,9.136369555,4.984481686,13.12,0.817
1980/2/15,2.754748011,2.427228574,4.289878727,2.973821462,3.361304637,4.268961917,2.657738012,11.8351757,5.825856864,13.27,0.77
1980/2/16,0.468343093,1.251270956,0.248390438,0.747371666,0.981575824,0.730949354,0.328166378,9.617378696,4.619685874,13.53,0.924
1980/2/17,0.001222597,0.002461151,0.002232228,0.187877238,0.013519464,0.013271939,0.025268359,12.32017189,2.846841281,13.6,0.817
1980/2/18,2.83E-05,1.70E-05,0.027456889,0.000164983,2.66E-05,0.00047337,9.11E-05,9.40479557,4.413449585,13.71,0.768
1980/2/19,2.83E-05,0,0.000101079,0,0,7.31E-05,0,10.74482592,3.803452475,13.85,0.721
1980/2/20,2.270349187,1.797855019,2.58644644,3.704558973,1.158399185,3.719332848,3.829711871,10.40090242,2.631351976,13.92,0.68
1980/2/21,7.196433655,4.650582913,10.0355631,7.138732255,5.839353244,8.185051788,6.642630948,8.598885539,3.725700208,14.03,0.874
1980/2/22,3.012016072,3.023558828,3.486397119,3.070138023,4.624601009,2.656805201,2.188172514,9.191647111,6.919020253,14.99,1.64
1980/2/23,0.039076199,0.297239188,0.004082458,0.095448254,0.191155227,0.455806294,0.073462638,7.323531949,-0.917424314,15.18,1.35
1980/2/24,1.460505096,1.516504022,1.939107877,4.326569149,0.876186382,3.53206559,2.2256461,5.344844847,-0.33782684,14.53,1.29
1980/2/25,0.036790224,0.150691259,0.065937799,0.054136475,0.042097567,0.071700882,0.029996003,7.525665547,-0.171581914,14.51,1.23
1980/2/26,9.20E-05,0.000292483,0.00154199,0.000811033,0.002640514,0.003545801,0.000481596,7.580092781,-2.727121989,14.11,0.949
1980/2/27,0.000192416,0.000274125,4.40E-05,2.13E-05,0.006664068,9.43E-05,0.000102533,6.618626636,-1.041702763,14.02,0.814
1980/2/28,0.001273162,0.220714709,0.013136337,0.273881404,0.199917435,0.244028642,0.124298717,8.182822207,1.63301863,13.66,0.706
1980/2/29,0.058779422,0.001680467,0.437780965,0.038634848,0.001135282,0.031968124,0.013870866,9.581509668,2.364366851,13.72,0.672
1980/3/1,6.98E-05,9.58E-05,0.000429777,1.75E-05,0.002611765,0.000236172,5.80E-05,8.655063088,4.202133506,13.63,0.652
1980/3/2,0.004413206,9.96E-05,9.47E-05,0,0.000151421,0.000658707,8.91E-05,9.313358356,4.741126903,13.5,0.636
1980/3/3,8.26E-06,0,1.47E-07,0,0,0,0,7.306258193,0.671691706,13.15,0.62
1980/3/4,0,0,0,0,0,0,0,8.388143838,-2.832287398,12.57,0.605
1980/3/5,8.563853135,6.537245462,11.30651575,8.308522083,5.322466087,8.380058507,8.503870699,7.232196478,-0.463552907,12.7,0.798
1980/3/6,11.97211805,5.388751518,9.739553278,3.95030265,4.907093094,4.902007552,4.599721005,10.66049822,3.525858845,13.37,1.49
1980/3/7,6.742232326,4.660357925,4.576106311,3.290839852,4.810103133,5.437853826,4.437989569,7.757896129,3.020468771,13.96,1.54
1980/3/8,0.903918368,0.257697117,0.484327601,0.120136389,0.659007835,0.406908433,0.567560477,7.760417759,1.923799807,14.02,1.17
1980/3/9,7.872358777,3.783960856,4.552401799,4.120578682,3.751238101,4.689560875,5.027681776,10.75198232,2.159439328,13.13,0.921
1980/3/10,0.037168722,0.357513257,0.729061035,1.152917289,0.769551569,0.151377471,0.16240426,8.818615723,1.886256734,13.42,1.12
1980/3/11,1.206491571,0.893847593,2.619147481,0.339752177,1.109722757,1.014279183,1.469411139,9.306366564,1.208252948,13.56,0.881
1980/3/12,7.39388611,6.708977346,8.125471683,6.617444312,7.28045488,6.484016221,6.975930489,9.57481367,4.271722347,13.82,1.89
1980/3/13,0.000837944,0.000867324,0.006437777,0.002056661,0.009005661,0.052971114,0.001728376,8.016631999,0.671573325,14.53,1.29
1980/3/14,1.365224974,0.070615213,0.132887055,0.005423195,0.313563811,0.108881668,0.050251491,5.767741438,-0.750779777,13.67,0.938
1980/3/15,0.000214004,0.000217298,0.000121621,1.75E-05,0.003430139,0.000213226,5.80E-05,3.812955431,1.838972383,13.32,0.772
1980/3/16,3.276880336,0.193320129,1.908926236,0.06515201,0.349437516,0.954058692,0.158978737,5.124516485,1.596932122,12.97,0.702
1980/3/17,6.631457571,9.447328947,1.623625274,7.912161222,11.13903398,6.570233112,9.608959513,5.569026385,0.282455861,13.55,1.22
1980/3/18,11.06505133,12.72418786,13.60603185,14.26161044,10.37921733,13.34712231,12.64820375,5.765678421,-1.440007374,16.59,3.64
1980/3/19,0.068691077,0.023468549,0.097896972,0.257539206,0.37285528,0.066307671,0.03100359,2.724016296,0.518461675,18.36,2.55
1980/3/20,7.50E-05,0.000546326,6.56E-05,6.92E-05,0.014555027,0.001262319,0.000230388,3.853938907,-0.403932772,15.28,1.35
1980/3/21,7.91E-05,5.91E-06,0.166045197,0.000110855,1.81E-05,0.000920425,2.79E-05,2.3676818,-2.895650684,14.34,1.13
1980/3/22,5.592817193,0.757143909,7.884398231,2.530974876,0.118847936,5.816036059,3.704460794,6.738321834,-4.805617689,13.75,0.995
1980/3/23,9.911487913,8.444856825,12.16238237,7.223012304,4.707741285,11.36708356,7.538070602,7.910050716,0.172899759,14.11,1.81
1980/3/24,6.77992286,3.170228348,6.121427079,3.286392307,3.896818273,7.548899296,2.775369844,10.27731271,2.569540229,14.91,2.85
1980/3/25,1.115850614,0.069370588,1.416931119,0.172332728,0.487403398,1.19079746,0.108353975,10.7500973,2.850497648,15.09,1.72
1980/3/26,7.343197428,9.704653328,5.52280907,10.78280463,7.318140526,9.174077746,9.308225141,10.89281644,1.341369786,14.26,2.43
1980/3/27,1.580398083,1.12435853,0.815766205,1.506185961,1.182520887,1.076095504,1.432238015,11.59039069,4.092850647,16.14,2.98
1980/3/28,8.34620719,6.340797083,8.101556074,5.956261817,4.564893998,7.892847491,5.675747597,12.21597851,5.063486487,15.15,2.33
1980/3/29,0.029470592,0.016195637,0.330412132,0.07270064,0.046209144,0.284056357,0.006847696,10.92276325,5.148282763,15.14,1.83
1980/3/30,0.568269894,1.209767077,1.120098082,3.223263358,0.112147243,3.569619625,3.068192587,9.164588618,1.495642754,14.07,1.28
1980/3/31,7.494102262,9.617735189,9.181358917,7.456019641,11.10390142,8.507115954,8.250069069,10.70529848,4.996749079,14.26,2.98
1980/4/1,13.33188674,12.63654363,8.6002316,10.11322627,12.99341902,11.22993994,12.22578115,11.05643465,6.804393896,17.75,4.96
1980/4/2,0.227177232,0.029519259,0.006141538,0.001358577,0.085200022,0.005954403,0.003972581,12.10550404,2.929040346,18.99,2.68
1980/4/3,0.063584413,7.91E-05,8.68E-05,9.83E-05,0.000115379,0.000559166,9.81E-05,12.16733003,1.230828233,15.75,1.39
1980/4/4,7.12E-06,0,1.38E-07,0,0,0,0,12.63228965,-0.94909617,14.56,1.08
1980/4/5,0,0,0,0,0,0,0,12.14054556,0.741121827,13.92,0.982
1980/4/6,7.12E-06,0,1.38E-07,0,3.47E-05,0,0,12.5418743,1.742488247,13.63,0.886
1980/4/7,0,0,0,0,0,0,0,13.60706468,0.24506213,13.34,0.795
1980/4/8,5.98E-05,6.22E-06,0.000144447,0,3.54E-05,0,0,11.03203362,2.48209673,13.19,0.71
1980/4/9,1.18E-05,0,2.38E-05,0,0,0,0,11.46681325,-0.304548679,13.16,0.66
1980/4/10,7.00E-05,5.12E-05,0,0,0.000261577,0,2.20E-05,12.60946074,2.933516831,13.05,0.653
1980/4/11,0,0,0,0,1.64E-06,0,0,13.31304167,3.508657808,13.02,0.649
1980/4/12,0,0,0,0,0,0,0,15.73223472,4.469489379,13.17,0.639
1980/4/13,0,0,1.95E-05,0,0,0,0,17.63107231,6.592211237,13.07,0.62
1980/4/14,0,0,0,0,0,0,0,19.59971286,6.836948339,12.99,0.602
1980/4/15,0,0,0,0,0,0,0,17.41212927,7.319608663,12.96,0.575
1980/4/16,0.000261436,0.000372473,0.000191289,0.028892803,0.001538347,0.000762623,0.001393092,19.11926202,7.917067461,12.96,0.536
1980/4/17,7.12E-06,4.59E-06,1.38E-07,4.14E-05,2.98E-05,1.48E-05,2.26E-05,16.8352373,9.244482458,12.93,0.499
1980/4/18,7.31E-05,0,0.000201999,0,0,0.000189057,0,17.84634245,5.674542973,12.86,0.463
1980/4/19,0,0,0,0,7.80E-05,0,0,15.19283809,7.259550205,12.68,0.428
1980/4/20,0,0,0.000108288,0,2.21E-05,0,0,9.424878183,2.917327792,12.58,0.407
1980/4/21,0.000500786,0.000244763,9.77E-05,0.000582068,0.006597708,0.000761925,0.000204059,13.07596503,0.360035511,12.55,0.407
1980/4/22,0.473471163,0.527721336,0.116933348,0.203021099,0.275867224,0.054401562,0.104315356,11.58458193,6.345636305,12.58,0.407
1980/4/23,0.479770919,1.106522668,0.210059835,0.55220067,0.054746381,0.30580038,0.097391849,13.35775904,5.772469604,12.73,0.407
1980/4/24,0.004385257,0.008207165,0.005502398,0.007190551,0.074834418,0.00948965,0.015670373,14.51010986,6.049396258,12.77,0.407
1980/4/25,0.884441945,0.250549241,0.010615391,0.269700301,0.082430661,2.129608518,1.216441685,9.859632535,7.044178588,12.73,0.407
1980/4/26,0.192862957,0.165357709,0.000379639,0.373416844,0.544713574,0.337889559,0.049853025,12.47949288,2.856502808,12.83,0.407
1980/4/27,4.004705325,0.358924874,2.359894847,1.265335498,0.239185411,2.019503477,0.335942981,12.77870053,6.088785719,12.67,0.406
1980/4/28,0.001170905,0.000611756,0.00552559,0.003262126,0.002042357,0.103228403,0.002176961,12.22107246,5.823848308,12.69,0.4
1980/4/29,1.870062115,0.037984622,0.069263223,0.008195957,0.605255011,0.083332254,0.023630463,10.09992068,2.82824927,12.53,0.394
1980/4/30,1.454709267,4.558382629,8.534307665,6.341591759,1.174441021,6.747810908,5.917251925,11.14551556,5.080522689,12.56,0.388
1980/5/1,0.006983559,0.259710173,0.543957323,4.7289787,0.698629702,1.637304361,0.34286852,15.82613523,5.581362493,12.7,0.383
1980/5/2,0.001395796,0.189246804,0.025124401,1.144467088,0.145210755,0.783268843,0.154035498,12.33636871,6.863026185,12.85,0.379
1980/5/3,0.000524057,0.001677129,1.51E-05,0.000350049,0.002174473,0.001367996,0.000735115,12.53307175,6.346031176,12.69,0.375
1980/5/4,0,0,0,0,0,0,0,16.13806967,2.390893368,12.36,0.374
1980/5/5,0,0,0,0,0.000203948,0,0,12.45245063,3.729221071,12.15,0.369
1980/5/6,0.06870521,0.005660271,0.010088931,0.014265271,0.51477401,0.029308633,0.006251844,12.86743941,2.089164637,11.88,0.369
1980/5/7,0.001677589,0.001022542,8.04E-05,8.53E-05,0.001400188,0.001158954,0.00037446,11.05925063,2.558933119,11.91,0.363
1980/5/8,0.000289588,6.88E-05,3.75E-05,3.85E-05,0.000351769,0.000644794,9.21E-05,11.28271279,2.444514001,11.81,0.339
1980/5/9,0,0,0,0,3.13E-05,0,0,13.84100156,0.349176566,11.75,0.291
1980/5/10,0,0,0,0,0,0,0,17.48657542,1.447337909,11.69,0.248
1980/5/11,1.29E-05,0,0,0,0,0,0,21.43726433,5.639683077,12.73,0.215
1980/5/12,7.10E-05,0.000114219,0,0,0.000950034,0,2.41E-05,24.3696056,8.870694465,12.53,0.212
1980/5/13,0,0,0,0,0,0,0,24.43479982,10.18433917,12.28,0.211
1980/5/14,4.14E-05,6.66E-05,0,0,0.000554186,0,1.41E-05,22.05069894,7.608334608,12.09,0.2
1980/5/15,0,0,0,0,0,0,0,19.75570689,6.54047184,12.06,0.183
1980/5/16,0,0,0,0,0,0,0,21.20093325,5.370346571,12.1,0.158
1980/5/17,0.000130505,0.001278647,0,0.067788739,0.00209134,0.001301571,0.001341557,21.38578315,4.207424567,12.01,0.139
1980/5/18,0,0,0,0,0,0,0,21.40220306,5.968852549,12.73,0.138
1980/5/19,2.305353999,1.013017769,3.067234206,0.685678885,0.703688302,1.575523728,0.898115632,23.21675933,6.225207469,12.05,0.138
1980/5/20,11.83907187,8.511997808,11.19503569,6.573034922,13.74117939,10.38012813,10.50303807,13.86326765,9.576027085,11.98,0.281
1980/5/21,0.001870308,0.185089773,0.004988534,0.009423368,0.049933749,0.466394995,0.469881734,18.95526941,9.183259226,12.44,0.291
1980/5/22,3.07E-05,8.30E-06,0.000145838,0,2.35E-05,0.000209149,5.03E-06,14.77847006,7.919448248,12.43,0.247
1980/5/23,0.000505043,0.000787051,0.001925309,0.00390918,0.000481788,0.096283233,0.00277976,13.54718998,3.931225468,11.98,0.236
1980/5/24,0,2.28E-05,0,2.67E-05,4.72E-05,1.29E-05,4.15E-05,16.11067958,5.479624937,11.71,0.226
1980/5/25,0,3.42E-06,0,0,4.23E-05,0,0,16.52722388,7.792492838,11.33,0.216
1980/5/26,0.001853951,0.003118387,0.021516923,0.035698322,0.000872139,0.109227938,0.008054257,15.89785977,7.777721497,10.64,0.22
1980/5/27,1.342413289,0.145381548,2.849013326,0.005616103,0.033316129,0.655286017,0.023664362,17.0625064,8.304245263,10.18,0.234
1980/5/28,18.09722966,5.514299673,7.590950251,1.826863214,6.206242068,2.853280098,4.235555835,16.31952291,5.176352071,9.85,0.248
1980/5/29,0.227850313,0.0391544,0.32354898,0.640416985,0.021659336,0.447377109,0.031842602,14.82848979,6.941098285,10,0.255
1980/5/30,5.287121201,12.0406531,8.322031781,10.27081567,10.73776324,15.37617662,15.08260245,15.27666778,2.822531227,10.67,0.26
1980/5/31,3.181182263,2.941221542,4.524791939,1.05696722,2.146577784,2.889623014,4.490925999,13.26564204,7.205689767,10.86,0.371
1980/6/1,0.002235031,0.01700064,0.294387657,0.08005543,0.006292513,0.116118255,0.031485401,18.17527558,8.176722753,10.65,0.313
1980/6/2,0.042087691,0.024042264,0.064816569,0.291634559,0.120964119,0.122823892,0.119653938,17.35951449,7.49696109,9.97,0.286
1980/6/3,1.23E-05,0.000297331,0.000637458,0.001049458,0.005037392,0.001412995,0.000583608,22.23419684,12.30008001,9.21,0.26
1980/6/4,0,5.66E-06,0,0.000396423,0,0.000539632,0.000137557,26.12895143,11.9224598,10.02,0.238
1980/6/5,7.38E-05,0,0.003877776,0,0,0.000333592,0,24.77104461,15.66285717,9.73,0.233
1980/6/6,0,0,0.004437612,0,0.000103246,6.85E-05,0,19.13316618,7.97659777,8.73,0.233
1980/6/7,1.388397965,0.023276492,0.019791906,0.02013897,0.315694643,0.089391203,0.030798848,18.27938639,6.410069764,8.54,0.233
1980/6/8,0.156533989,0.001440917,0.128356014,0.00602379,0.001419069,0.054313981,0.006069665,17.80225742,6.963020905,8.16,0.233
1980/6/9,0.002812899,0.001202103,0.223789902,0.071316285,0.028097346,0.00979395,0.002888734,18.9377954,7.259338025,7.98,0.233
1980/6/10,10.17444225,4.806339016,8.522075173,20.39459635,7.911798472,17.23194535,14.39637257,16.9644585,9.740028124,7.88,0.322
1980/6/11,4.481218387,0.037093204,2.449274587,0.04951773,0.122700943,1.376084282,0.069496706,17.28808721,10.86551591,7.72,0.471
1980/6/12,7.056076012,8.0275038,6.35780521,7.394371152,6.116521575,6.503453314,6.715066514,21.5597474,9.336134731,7.63,0.334
1980/6/13,8.682379855,13.3686286,9.489667627,14.02681723,16.27081287,12.33421087,11.42176644,21.5167336,13.19358351,7.98,0.344
1980/6/14,3.725403107,0.825467708,9.003432512,1.858292606,0.659359993,1.618079125,0.931618095,16.97681024,13.48872927,8.49,0.901
1980/6/15,3.289172891,4.750509296,4.926317088,4.215295965,3.223058281,4.039102071,3.920188161,18.63462512,11.02553296,8.32,0.369
1980/6/16,10.85731413,4.235982161,7.982584344,3.52812052,2.828874441,4.284566382,3.583549121,16.19326886,11.41898062,7.98,0.342
1980/6/17,4.982004439,2.603626334,6.673140094,3.683728628,5.100310535,1.954760989,0.965485124,16.66715727,9.659788686,7.7,0.331
1980/6/18,1.11256202,0.018711858,0.896095906,0.001434756,0.00723145,0.049545204,0.012258081,17.98466527,8.253312767,7.57,0.317
1980/6/19,0.009103278,0.588546179,0.347152715,0.019891665,0.017748084,0.522837921,0.239732337,16.65982908,12.60496058,7.6,0.3
1980/6/20,1.467589956,1.656948811,1.199268265,0.071055524,0.052888233,2.079678515,0.385634265,16.22127512,7.567292878,8.12,0.285
1980/6/21,0.016574097,3.481231939,0.127289842,5.467265574,0.228127361,1.197330679,0.63541498,16.66200505,8.885218758,7.9,0.269
1980/6/22,3.785313365,5.550701705,2.76303152,8.784204652,7.533991638,6.221459198,12.66452163,15.02690549,7.65600288,7.67,0.281
1980/6/23,2.716441884,14.28696511,10.43505731,21.47647815,4.999181237,10.96453398,8.685322313,15.51307176,6.0035607,7.4,3.04
1980/6/24,2.606504862,4.72962628,2.631017436,3.501090826,4.283940466,5.057892652,6.566350803,17.07641448,9.277763093,7.4,1.49
1980/6/25,6.163357609,4.442645989,0.94678689,7.70970936,1.846698488,3.626522412,4.71192176,17.82939784,6.519695414,7.67,0.744
1980/6/26,2.254449207,4.177673737,3.133141741,1.919299559,1.289091207,0.920746612,1.448720039,18.62966514,7.81707787,7.74,0.485
1980/6/27,16.4320585,17.49543087,14.18608509,12.93722276,16.91233109,14.03961681,16.90025211,17.0028262,6.19815012,7.58,0.463
1980/6/28,0.050740285,0.016146536,0.039626138,0.242373094,0.021880011,0.021662575,0.017927271,18.97807022,9.833504449,7.26,1
1980/6/29,5.01E-05,0.000283276,0.001125024,0.000381971,0.000317194,0.001595317,0.000537326,19.47142545,8.524357008,7.16,0.488
1980/6/30,6.496255834,6.446906321,3.396379087,5.415395391,5.956693344,3.410755065,5.430846259,18.0397004,7.475213028,7.04,0.445
1980/7/1,0.174603857,0.014020806,0.022745874,0.000699861,0.015739963,0.007798995,0.00413699,15.82207776,9.188987913,6.99,0.402
1980/7/2,2.386197907,1.49845383,0.004014289,0.124666167,2.419018614,2.898604426,0.198730562,19.91011768,10.64045642,7.12,0.329
1980/7/3,3.817896922,2.145855307,2.323334443,1.596239656,3.009091272,1.546869156,1.992857433,19.87643032,8.441229128,7.22,0.302
1980/7/4,0.095267485,0.011042619,0.28838315,0.002859897,0.126423277,0.030959032,0.005781984,17.833629,11.67159009,7.23,0.302
1980/7/5,0.00019055,0.000260541,8.45E-05,4.75E-05,0.003463739,0.000291528,0.000155086,18.45949962,8.267433913,7.25,0.302
1980/7/6,3.140803323,3.64295146,2.454734077,2.900297816,3.035151159,5.166588255,3.179834225,17.04261162,8.355679096,7.85,0.302
1980/7/7,6.894078732,13.25947619,5.033846194,12.24137608,7.032752996,6.664419984,13.71027396,16.06252536,10.91553825,7.56,0.827
1980/7/8,2.383201394,3.686690866,1.835565596,3.816796775,4.931875257,1.568276203,3.922550726,16.31422291,10.42556509,7.36,0.608
1980/7/9,0.038507438,0.00325317,0.022252075,0.075730183,0.090255455,0.19123547,0.01346697,15.2582249,10.84480465,7.3,0.467
1980/7/10,4.81E-05,5.65E-05,0.00077075,0.000307707,0.000116054,0.001091188,0.000187853,17.23114391,8.558142542,7.24,0.412
1980/7/11,0.482525029,0.274696144,0.282919457,0.004457945,0.048526167,0.041602954,0.009929305,17.82590701,7.365182203,7.28,0.36
1980/7/12,3.032365998,2.786362122,2.575860098,2.476362923,2.727361053,2.081166619,3.284881288,16.57842913,9.184926702,7.44,0.319
1980/7/13,9.080724121,8.5286906,6.948020967,8.059260343,7.11069717,7.361122386,6.809466509,16.23885922,10.08522577,7.4,0.425
1980/7/14,0.016054555,0.271640519,0.119481306,0.010730852,0.681430622,0.020639153,0.025733527,15.47454714,12.02328823,7.37,0.325
1980/7/15,0.002111969,0.01288455,0.0879685,0.00542256,0.800144415,0.115463176,0.011385029,16.89708718,7.269944263,7.31,0.278
1980/7/16,0.00060995,0.000680076,0.001567616,0.000106773,0.054974349,0.00031678,0.000405564,18.67164326,7.458565713,7.35,0.278
1980/7/17,1.819403034,1.788394104,1.593408052,0.370641087,0.988776168,1.230167834,1.367844592,16.46330521,7.445472822,7.31,0.282
1980/7/18,9.030451113,6.993798805,6.770584326,7.248240123,8.352553154,5.993426779,6.357000411,16.51068194,12.30738125,7.23,0.296
1980/7/19,1.221195888,2.929687411,1.22083842,1.713881431,3.540676098,1.916406783,2.75957534,19.13112782,13.07779148,7.54,0.357
1980/7/20,3.357932113,0.915000063,0.769931306,2.28097098,0.415411478,0.688931131,0.696852938,17.16470963,11.93717269,8.64,0.342
1980/7/21,0,0,5.47E-05,0,0,0,0,19.25435956,6.979317183,8.94,0.308
1980/7/22,0,0,0,0,4.13E-05,0,0,21.13040678,6.510897005,11.37,0.276
1980/7/23,0,0,0.000131021,0,0,0,0,23.97151907,8.705711617,9.6,0.256
1980/7/24,1.92E-05,0,9.67E-05,0,0,0,0,23.52055235,9.70867838,8.64,0.255
1980/7/25,9.593745524,1.830518446,1.367549072,5.759802424,3.142953655,12.90563556,7.359790974,26.43646767,11.5359277,8.15,0.26
1980/7/26,6.22959559,0.187068111,0.013048262,0.258842882,0.486271232,0.106758049,0.064651225,20.7214211,16.36208163,7.78,1.05
1980/7/27,0.004588302,0.000275277,0.010581729,0.000384534,0.001337874,0.001218793,0.000411524,20.70658798,13.59088523,7.51,0.375
1980/7/28,0,1.57E-05,0,8.49E-05,1.87E-05,5.65E-05,5.44E-05,25.00302624,10.01950716,7.37,0.296
1980/7/29,2.626039703,6.866502581,11.85474684,0.936682721,1.514376513,5.921264025,19.12421483,24.62517488,15.8569646,7.29,0.243
1980/7/30,0.008958152,1.923623412,0.002479343,1.930186375,1.950820905,0.15720413,0.941153918,19.9173776,13.34558197,7.27,0.222
